Sensor ID, F22AF15072C9
Timestamp,2017-10-21 11:37:18
Samples,16382
Interval,500ms

Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
2017-10-21 11:53:20,28.9,69.8,5.0,0.25,-0.96,-0.04
2017-10-21 11:53:20,28.9,69.8,5.0,0.26,-0.99,-0.06
2017-10-21 11:53:21,28.9,69.8,5.0,0.25,-0.96,-0.03
2017-10-21 11:53:21,28.9,69.8,5.0,0.27,-0.99,-0.06
2017-10-21 11:53:22,28.9,69.8,5.0,0.25,-0.98,-0.01
2017-10-21 11:53:22,28.9,69.8,5.0,0.22,-0.97,0.03
2017-10-21 11:53:23,28.9,69.8,5.0,0.21,-0.97,0.06
2017-10-21 11:53:23,28.9,69.8,5.0,0.17,-0.99,0.11
2017-10-21 11:53:24,28.9,69.8,5.0,0.16,-0.97,0.13
2017-10-21 11:53:24,28.9,69.8,5.0,0.16,-0.98,0.10
2017-10-21 11:53:25,28.9,69.7,5.0,0.15,-0.98,0.10
2017-10-21 11:53:25,28.9,69.8,5.0,0.15,-0.98,0.11
2017-10-21 11:53:26,28.9,69.8,5.0,0.15,-0.97,0.12
2017-10-21 11:53:26,28.9,69.8,5.0,0.17,-0.99,0.09
2017-10-21 11:53:27,28.9,69.8,5.0,0.14,-0.97,0.11
2017-10-21 11:53:27,28.9,69.8,5.0,0.17,-0.98,0.08
2017-10-21 11:53:28,28.9,69.8,5.0,0.19,-0.98,0.07
2017-10-21 11:53:28,28.9,69.8,5.0,0.20,-0.96,0.02
2017-10-21 11:53:29,28.9,69.8,5.0,0.30,-0.99,0.08
2017-10-21 11:53:29,28.9,69.8,5.0,0.22,-0.94,-0.06
2017-10-21 11:53:30,28.9,69.8,5.0,0.02,-0.96,-0.23
2017-10-21 11:53:30,29.0,69.8,5.0,-0.10,-0.91,-0.28
2017-10-21 11:53:31,28.9,69.8,5.0,-0.22,-0.86,-0.25
2017-10-21 11:53:31,28.9,69.8,5.0,-0.14,-0.82,-0.36
2017-10-21 11:53:32,29.0,69.8,5.0,-0.17,-0.92,-0.37
2017-10-21 11:53:32,28.9,69.8,5.0,-0.20,-0.91,-0.33
2017-10-21 11:53:33,28.9,69.8,5.0,-0.18,-0.92,-0.35
2017-10-21 11:53:33,28.9,69.8,5.0,-0.18,-0.92,-0.35
2017-10-21 11:53:34,29.0,69.8,5.0,-0.19,-0.92,-0.35
2017-10-21 11:53:34,29.0,69.8,5.0,-0.16,-0.92,-0.34
2017-10-21 11:53:35,28.9,69.8,5.0,-0.18,-0.91,-0.35
2017-10-21 11:53:35,29.0,69.8,5.0,-0.17,-0.92,-0.34
2017-10-21 11:53:36,28.9,69.7,5.0,-0.17,-0.92,-0.34
2017-10-21 11:53:36,29.0,69.7,5.0,-0.17,-0.92,-0.35
2017-10-21 11:53:37,29.0,69.8,5.0,-0.13,-0.86,-0.24
2017-10-21 11:53:37,28.9,69.8,5.0,-0.14,-1.00,-0.28
2017-10-21 11:53:38,29.0,69.7,5.0,0.25,-0.95,0.09
2017-10-21 11:53:38,29.0,69.8,5.0,0.20,-1.05,-0.26
2017-10-21 11:53:39,29.0,69.7,5.0,0.12,-0.90,-0.27
2017-10-21 11:53:39,29.0,69.8,5.0,0.06,-0.97,-0.21
2017-10-21 11:53:40,29.0,69.7,5.0,0.10,-0.98,-0.18
2017-10-21 11:53:40,29.0,69.7,5.0,0.10,-0.98,-0.18
2017-10-21 11:53:41,29.0,69.7,5.0,0.08,-0.98,-0.18
2017-10-21 11:53:41,29.0,69.7,5.0,0.09,-0.98,-0.18
2017-10-21 11:53:42,29.0,69.8,5.0,0.09,-0.98,-0.19
2017-10-21 11:53:42,29.0,69.7,5.0,0.07,-0.98,-0.18
2017-10-21 11:53:43,29.0,69.7,5.0,0.10,-0.98,-0.18
2017-10-21 11:53:43,29.0,69.7,5.0,0.07,-0.98,-0.18
2017-10-21 11:53:44,29.0,69.7,5.0,0.12,-0.92,-0.14
2017-10-21 11:53:44,29.0,69.7,5.0,0.11,-0.98,-0.18
2017-10-21 11:53:45,29.0,69.7,5.0,0.12,-0.99,-0.16
2017-10-21 11:53:45,29.0,69.7,5.0,0.11,-0.94,-0.18
2017-10-21 11:53:46,29.0,69.7,5.0,0.06,-0.98,-0.18
2017-10-21 11:53:46,29.0,69.7,5.0,0.09,-0.98,-0.18
2017-10-21 11:53:47,29.0,69.7,5.0,0.06,-0.99,-0.16
2017-10-21 11:53:47,29.0,69.7,5.0,0.07,-0.99,-0.18
2017-10-21 11:53:48,29.0,69.7,5.0,0.08,-0.99,-0.16
2017-10-21 11:53:48,29.0,69.7,5.0,0.08,-0.98,-0.17
2017-10-21 11:53:49,29.0,69.7,5.0,0.07,-0.98,-0.17
2017-10-21 11:53:49,29.0,69.7,5.0,0.09,-0.98,-0.16
2017-10-21 11:53:50,29.0,69.7,5.0,0.09,-0.98,-0.18
2017-10-21 11:53:50,29.0,69.7,5.0,0.09,-0.98,-0.20
2017-10-21 11:53:51,29.0,69.7,5.0,0.09,-0.98,-0.18
2017-10-21 11:53:51,29.0,69.7,5.0,0.08,-0.98,-0.17
2017-10-21 11:53:52,29.0,69.7,5.0,0.05,-1.00,-0.11
2017-10-21 11:53:52,29.0,69.8,5.0,0.09,-0.98,-0.21
2017-10-21 11:53:53,29.0,69.7,5.0,0.07,-0.98,-0.17
2017-10-21 11:53:53,29.0,69.7,5.0,0.08,-0.98,-0.18
2017-10-21 11:53:54,29.0,69.7,5.0,0.09,-0.98,-0.17
2017-10-21 11:53:54,29.0,69.7,5.0,0.07,-0.98,-0.17
2017-10-21 11:53:55,29.0,69.7,5.0,0.03,-0.98,-0.14
2017-10-21 11:53:55,29.0,69.8,5.0,0.14,-0.98,-0.20
2017-10-21 11:53:56,29.0,69.8,5.0,0.09,-1.00,-0.22
2017-10-21 11:53:56,29.1,69.8,5.0,-0.20,-1.19,0.10
2017-10-21 11:53:57,29.1,69.8,5.0,0.01,-0.93,0.24
2017-10-21 11:53:57,29.1,69.8,5.0,0.12,-0.97,0.12
2017-10-21 11:53:58,29.1,69.8,5.0,0.28,-1.06,-0.17
2017-10-21 11:53:58,29.1,69.8,5.0,0.34,-0.96,-0.10
2017-10-21 11:53:59,29.0,69.8,5.0,0.38,-0.93,0.08
2017-10-21 11:53:59,29.1,69.7,5.0,0.37,-0.87,0.42
2017-10-21 11:54:00,29.1,69.7,5.0,0.54,-0.98,0.16
2017-10-21 11:54:00,29.1,69.7,5.0,0.31,-1.03,0.20
2017-10-21 11:54:01,29.1,69.7,5.0,0.02,-1.08,0.28
2017-10-21 11:54:01,29.1,69.7,5.0,-0.06,-0.96,0.24
2017-10-21 11:54:02,29.1,69.7,5.0,-0.14,-0.99,0.13
2017-10-21 11:54:02,29.1,69.7,5.0,0.14,-0.64,0.58
2017-10-21 11:54:03,29.1,69.7,5.0,0.18,-0.99,-0.02
2017-10-21 11:54:03,29.1,69.7,5.0,0.49,-0.99,0.06
2017-10-21 11:54:04,29.0,69.7,5.0,0.23,-0.95,0.08
2017-10-21 11:54:04,29.1,69.7,5.0,0.14,-1.00,0.12
2017-10-21 11:54:05,29.1,69.7,5.0,0.15,-0.96,0.20
2017-10-21 11:54:05,29.1,69.7,5.0,0.19,-0.96,0.20
2017-10-21 11:54:06,29.1,69.7,5.0,0.10,-1.03,0.01
2017-10-21 11:54:06,29.1,69.7,5.0,0.19,-0.99,0.09
2017-10-21 11:54:07,29.1,69.7,5.0,0.17,-0.99,0.01
2017-10-21 11:54:07,29.1,69.6,5.0,0.22,-0.98,-0.01
2017-10-21 11:54:08,29.1,69.6,5.0,0.07,-0.96,-0.16
2017-10-21 11:54:08,29.1,69.7,5.0,-0.08,-0.92,-0.15
2017-10-21 11:54:09,29.0,69.6,5.0,0.05,-1.00,-0.04
2017-10-21 11:54:09,29.1,69.7,5.0,0.24,-0.88,-0.06
2017-10-21 11:54:10,29.1,69.7,5.0,0.29,-0.98,0.24
2017-10-21 11:54:10,29.1,69.6,5.0,0.28,-1.00,0.11
2017-10-21 11:54:11,29.1,69.7,5.0,0.08,-0.99,0.09
2017-10-21 11:54:11,29.1,69.6,5.0,0.03,-0.97,0.17
2017-10-21 11:54:12,29.1,69.7,5.0,0.01,-0.99,0.14
2017-10-21 11:54:12,29.1,69.7,5.0,-0.00,-0.99,0.13
2017-10-21 11:54:13,29.1,69.7,5.0,-0.00,-0.99,0.11
2017-10-21 11:54:13,29.1,69.7,5.0,-0.01,-1.00,0.09
2017-10-21 11:54:14,29.1,69.7,5.0,0.03,-0.99,0.15
2017-10-21 11:54:14,29.1,69.7,5.0,0.04,-1.01,0.13
2017-10-21 11:54:15,29.1,69.7,5.0,-0.02,-1.00,0.10
2017-10-21 11:54:15,29.1,69.7,5.0,-0.01,-1.00,0.12
2017-10-21 11:54:16,29.1,69.7,5.0,-0.01,-0.98,0.14
2017-10-21 11:54:16,29.1,69.7,5.0,-0.00,-0.98,0.13
2017-10-21 11:54:17,29.1,69.7,5.0,-0.02,-1.01,0.14
2017-10-21 11:54:17,29.1,69.7,5.0,0.37,-0.92,0.46
2017-10-21 11:54:18,29.1,69.7,5.0,0.30,-0.93,0.13
2017-10-21 11:54:18,29.1,69.7,5.0,0.15,-0.99,-0.07
2017-10-21 11:54:19,29.1,69.7,5.0,-0.01,-0.92,0.05
2017-10-21 11:54:19,29.1,69.7,5.0,-0.23,-1.17,0.02
2017-10-21 11:54:20,29.1,69.7,5.0,-0.02,-0.98,-0.09
2017-10-21 11:54:20,29.1,69.7,5.0,0.32,-0.82,0.26
2017-10-21 11:54:21,29.1,69.7,5.0,0.11,-0.96,-0.13
2017-10-21 11:54:21,29.1,69.7,5.0,0.48,-0.89,0.42
2017-10-21 11:54:22,29.1,69.7,5.0,0.21,-0.99,0.04
2017-10-21 11:54:22,29.1,69.7,5.0,0.12,-0.88,0.28
2017-10-21 11:54:23,29.1,69.7,5.0,0.05,-0.97,0.20
2017-10-21 11:54:23,29.1,69.7,5.0,0.03,-0.99,0.22
2017-10-21 11:54:24,29.1,69.7,5.0,0.13,-0.94,0.30
2017-10-21 11:54:24,29.1,69.7,5.0,-0.00,-1.03,0.79
2017-10-21 11:54:25,29.1,69.7,5.0,-0.01,-0.97,0.22
2017-10-21 11:54:25,29.1,69.7,5.0,-0.27,-1.09,0.14
2017-10-21 11:54:26,29.1,69.7,5.0,-0.18,-1.02,0.12
2017-10-21 11:54:26,29.1,69.7,5.0,-0.10,-0.96,0.37
2017-10-21 11:54:27,29.1,69.7,5.0,0.11,-0.98,0.01
2017-10-21 11:54:27,29.1,69.7,5.0,0.32,-0.95,0.15
2017-10-21 11:54:28,29.2,69.7,5.0,-0.01,-1.21,-0.06
2017-10-21 11:54:28,29.1,69.7,5.0,0.34,-1.48,0.06
2017-10-21 11:54:29,29.1,69.7,5.0,0.08,-0.99,0.00
2017-10-21 11:54:29,29.1,69.7,5.0,0.07,-0.94,0.35
2017-10-21 11:54:30,29.1,69.7,5.0,0.14,-1.00,-0.05
2017-10-21 11:54:30,29.1,69.7,5.0,0.09,-0.98,-0.01
2017-10-21 11:54:31,29.1,69.7,5.0,0.03,-1.20,0.05
2017-10-21 11:54:31,29.1,69.7,5.0,-0.05,-0.89,-0.08
2017-10-21 11:54:32,29.1,69.7,5.0,0.07,-0.97,-0.21
2017-10-21 11:54:32,29.1,69.8,5.0,0.29,-0.96,0.02
2017-10-21 11:54:33,29.1,69.7,5.0,0.42,-0.90,0.34
2017-10-21 11:54:33,29.2,69.7,5.0,0.33,-0.91,-0.12
2017-10-21 11:54:34,29.2,69.7,5.0,0.19,-0.98,-0.06
2017-10-21 11:54:34,29.1,69.8,5.0,-0.48,-1.59,-0.51
2017-10-21 11:54:35,29.2,69.7,5.0,0.23,-1.42,0.09
2017-10-21 11:54:35,29.1,69.7,5.0,-0.05,-1.17,-0.13
2017-10-21 11:54:36,29.2,69.8,5.0,-0.34,-1.30,-0.20
2017-10-21 11:54:36,29.2,69.7,5.0,0.50,-1.31,0.02
2017-10-21 11:54:37,29.2,69.7,5.0,-0.13,-0.99,-0.23
2017-10-21 11:54:37,29.2,69.8,5.0,-0.11,-1.01,-0.02
2017-10-21 11:54:38,29.2,69.7,5.0,0.55,-0.89,0.35
2017-10-21 11:54:38,29.2,69.8,5.0,0.23,-0.99,0.22
2017-10-21 11:54:39,29.2,69.8,5.0,-0.14,-1.19,-0.15
2017-10-21 11:54:39,29.2,69.8,5.0,0.32,-1.21,0.17
2017-10-21 11:54:40,29.2,69.8,5.0,0.07,-0.98,-0.04
2017-10-21 11:54:40,29.2,69.8,5.0,0.37,-0.48,0.31
2017-10-21 11:54:41,29.2,69.8,5.0,0.16,-0.94,-0.13
2017-10-21 11:54:41,29.2,69.8,5.0,-0.36,-1.29,-0.55
2017-10-21 11:54:42,29.2,69.8,5.0,0.66,-0.80,0.65
2017-10-21 11:54:42,29.2,69.8,5.0,0.00,-1.26,-0.17
2017-10-21 11:54:43,29.2,69.8,5.0,-0.70,-1.23,0.47
2017-10-21 11:54:43,29.2,69.8,5.0,-0.31,-1.68,-0.22
2017-10-21 11:54:44,29.2,69.8,5.0,0.01,-1.58,0.38
2017-10-21 11:54:44,29.2,69.8,5.0,-0.55,-1.88,-0.24
2017-10-21 11:54:45,29.2,69.8,5.0,0.38,-0.96,0.13
2017-10-21 11:54:45,29.2,69.8,5.0,-0.05,-0.89,0.38
2017-10-21 11:54:46,29.2,69.8,5.0,-0.17,-0.99,0.15
2017-10-21 11:54:46,29.2,69.8,5.0,0.22,-0.99,-0.06
2017-10-21 11:54:47,29.2,69.8,5.0,0.73,-1.17,1.14
2017-10-21 11:54:47,29.2,69.8,5.0,0.56,-0.86,0.55
2017-10-21 11:54:48,29.2,69.8,5.0,-0.17,-1.50,-0.26
2017-10-21 11:54:48,29.2,69.8,5.0,0.88,-0.79,0.73
2017-10-21 11:54:49,29.2,69.8,5.0,0.01,-1.20,-0.31
2017-10-21 11:54:49,29.2,69.8,5.0,0.39,-0.90,-0.00
2017-10-21 11:54:50,29.2,69.8,5.0,0.26,-0.99,0.06
2017-10-21 11:54:50,29.2,69.8,5.0,0.30,-0.82,0.36
2017-10-21 11:54:51,29.2,69.8,5.0,0.12,-0.95,-0.17
2017-10-21 11:54:51,29.2,69.8,5.0,0.20,-0.57,0.44
2017-10-21 11:54:52,29.2,69.8,5.0,0.30,-1.00,-0.18
2017-10-21 11:54:52,29.2,69.8,5.0,0.11,-1.02,-0.13
2017-10-21 11:54:53,29.2,69.9,5.0,0.43,-1.01,0.42
2017-10-21 11:54:53,29.2,69.9,5.0,0.18,-0.95,0.05
2017-10-21 11:54:54,29.2,69.9,5.0,0.09,-1.00,-0.14
2017-10-21 11:54:54,29.3,69.9,5.0,0.28,-0.93,-0.04
2017-10-21 11:54:55,29.2,69.9,5.0,0.07,-1.08,-0.24
2017-10-21 11:54:55,29.3,69.9,5.0,-0.08,-1.02,-0.14
2017-10-21 11:54:56,29.3,69.9,5.0,0.20,-0.65,0.53
2017-10-21 11:54:56,29.3,69.9,5.0,0.26,-0.97,0.02
2017-10-21 11:54:57,29.3,69.9,5.0,0.17,-1.00,0.09
2017-10-21 11:54:57,29.3,69.9,5.0,0.14,-0.84,0.26
2017-10-21 11:54:58,29.3,69.9,5.0,0.18,-0.98,0.00
2017-10-21 11:54:58,29.2,69.9,5.0,-0.00,-1.00,-0.08
2017-10-21 11:54:59,29.3,69.9,5.0,-0.05,-1.04,0.07
2017-10-21 11:54:59,29.3,70.0,5.0,-0.04,-1.00,-0.06
2017-10-21 11:55:00,29.3,70.0,5.0,-0.05,-0.99,0.03
2017-10-21 11:55:00,29.3,70.0,5.0,-0.05,-0.99,0.03
2017-10-21 11:55:01,29.3,70.0,5.0,-0.05,-1.00,0.04
2017-10-21 11:55:01,29.3,70.0,5.0,-0.04,-0.99,0.02
2017-10-21 11:55:02,29.3,70.0,5.0,-0.06,-0.99,0.02
2017-10-21 11:55:02,29.3,70.0,5.0,-0.04,-1.00,0.02
2017-10-21 11:55:03,29.3,70.0,5.0,-0.06,-1.00,0.02
2017-10-21 11:55:03,29.3,70.0,5.0,-0.03,-0.99,0.01
2017-10-21 11:55:04,29.3,70.0,5.0,-0.06,-0.99,0.00
2017-10-21 11:55:04,29.3,70.1,5.0,-0.07,-1.00,0.01
2017-10-21 11:55:05,29.3,70.1,5.0,-0.06,-1.00,0.01
2017-10-21 11:55:05,29.3,70.1,5.0,-0.05,-1.00,0.01
2017-10-21 11:55:06,29.3,70.1,5.0,-0.07,-1.00,0.01
2017-10-21 11:55:06,29.3,70.1,5.0,-0.07,-1.00,0.01
2017-10-21 11:55:07,29.3,70.1,5.0,-0.05,-1.00,0.01
2017-10-21 11:55:07,29.3,70.1,5.0,-0.07,-1.00,0.01
2017-10-21 11:55:08,29.3,70.1,5.0,-0.06,-1.00,0.01
2017-10-21 11:55:08,29.3,70.1,5.0,-0.05,-1.00,0.01
2017-10-21 11:55:09,29.3,70.2,5.0,-0.03,-1.00,0.02
2017-10-21 11:55:09,29.3,70.2,5.0,-0.06,-1.01,0.04
2017-10-21 11:55:10,29.3,70.2,5.0,-0.07,-0.98,0.05
2017-10-21 11:55:10,29.3,70.2,5.0,0.08,-1.02,-0.08
2017-10-21 11:55:11,29.3,70.2,5.0,0.26,-0.93,-0.07
2017-10-21 11:55:11,29.3,70.2,5.0,1.00,-1.04,0.58
2017-10-21 11:55:12,29.3,70.2,5.0,0.23,-0.98,0.01
2017-10-21 11:55:12,29.3,70.2,5.0,-0.36,-0.96,-0.21
2017-10-21 11:55:13,29.3,70.2,5.0,-0.19,-1.28,-0.11
2017-10-21 11:55:13,29.3,70.3,5.0,0.27,-0.96,0.14
2017-10-21 11:55:14,29.3,70.2,5.0,0.40,-0.68,0.37
2017-10-21 11:55:14,29.3,70.2,5.0,0.13,-1.00,-0.07
2017-10-21 11:55:15,29.3,70.2,5.0,0.12,-0.64,0.18
2017-10-21 11:55:15,29.3,70.2,5.0,-0.01,-0.99,-0.06
2017-10-21 11:55:16,29.3,70.2,5.0,0.98,-0.78,1.00
2017-10-21 11:55:16,29.3,70.3,5.0,0.27,-1.00,0.09
2017-10-21 11:55:17,29.3,70.3,5.0,0.48,-0.48,0.28
2017-10-21 11:55:17,29.3,70.3,5.0,0.09,-0.98,0.02
2017-10-21 11:55:18,29.3,70.2,5.0,0.03,-0.93,-0.39
2017-10-21 11:55:18,29.3,70.2,5.0,0.05,-1.00,-0.04
2017-10-21 11:55:19,29.3,70.3,5.0,-0.06,-0.94,-0.01
2017-10-21 11:55:19,29.4,70.3,5.0,-0.01,-0.94,0.05
2017-10-21 11:55:20,29.3,70.3,5.0,0.07,-1.00,-0.04
2017-10-21 11:55:20,29.3,70.3,5.0,0.02,-0.99,-0.11
2017-10-21 11:55:21,29.3,70.3,5.0,0.06,-0.99,-0.07
2017-10-21 11:55:21,29.3,70.3,5.0,0.24,-1.01,0.18
2017-10-21 11:55:22,29.4,70.3,5.0,0.23,-1.25,-0.21
2017-10-21 11:55:22,29.3,70.3,5.0,0.07,-0.98,-0.17
2017-10-21 11:55:23,29.3,70.3,5.0,0.13,-0.85,0.37
2017-10-21 11:55:23,29.4,70.3,5.0,-0.13,-1.06,-0.12
2017-10-21 11:55:24,29.4,70.3,5.0,0.04,-1.00,0.03
2017-10-21 11:55:24,29.3,70.3,5.0,0.01,-1.00,0.03
2017-10-21 11:55:25,29.4,70.3,5.0,0.17,-1.20,-0.11
2017-10-21 11:55:25,29.4,70.3,5.0,0.05,-1.01,0.17
2017-10-21 11:55:26,29.3,70.3,5.0,0.16,-0.99,-0.02
2017-10-21 11:55:26,29.4,70.3,5.0,0.12,-1.00,-0.03
2017-10-21 11:55:27,29.4,70.3,5.0,0.07,-0.97,-0.08
2017-10-21 11:55:27,29.4,70.3,5.0,0.19,-0.78,0.32
2017-10-21 11:55:28,29.3,70.3,5.0,-0.26,-1.04,0.17
2017-10-21 11:55:28,29.3,70.3,5.0,0.03,-0.99,-0.12
2017-10-21 11:55:29,29.4,70.4,5.0,-0.06,-0.96,-0.03
2017-10-21 11:55:29,29.3,70.4,5.0,0.27,-0.93,0.27
2017-10-21 11:55:30,29.4,70.4,5.0,0.22,-0.99,-0.04
2017-10-21 11:55:30,29.4,70.4,5.0,-0.16,-1.27,0.08
2017-10-21 11:55:31,29.4,70.4,5.0,0.11,-1.01,-0.09
2017-10-21 11:55:31,29.4,70.4,5.0,0.20,-1.14,0.05
2017-10-21 11:55:32,29.4,70.4,5.0,0.04,-0.98,-0.09
2017-10-21 11:55:32,29.4,70.4,5.0,0.02,-0.96,0.13
2017-10-21 11:55:33,29.4,70.4,5.0,0.16,-0.94,0.11
2017-10-21 11:55:33,29.4,70.4,5.0,0.02,-1.00,-0.06
2017-10-21 11:55:34,29.4,70.4,5.0,0.06,-1.00,0.08
2017-10-21 11:55:34,29.4,70.4,5.0,0.09,-1.01,0.08
2017-10-21 11:55:35,29.4,70.4,5.0,0.08,-1.00,0.03
2017-10-21 11:55:35,29.4,70.4,5.0,0.08,-0.99,-0.00
2017-10-21 11:55:36,29.4,70.4,5.0,0.09,-0.99,-0.06
2017-10-21 11:55:36,29.4,70.4,5.0,0.13,-1.00,-0.02
2017-10-21 11:55:37,29.4,70.4,5.0,0.09,-0.99,-0.05
2017-10-21 11:55:37,29.4,70.4,5.0,0.12,-1.00,-0.03
2017-10-21 11:55:38,29.4,70.4,5.0,0.12,-1.00,-0.01
2017-10-21 11:55:38,29.4,70.4,5.0,0.13,-0.99,-0.06
2017-10-21 11:55:39,29.4,70.4,5.0,0.13,-1.00,0.03
2017-10-21 11:55:39,29.4,70.4,5.0,0.11,-0.99,-0.02
2017-10-21 11:55:40,29.4,70.5,5.0,0.04,-1.04,0.18
2017-10-21 11:55:40,29.4,70.4,5.0,-0.09,-0.95,0.23
2017-10-21 11:55:41,29.4,70.5,5.0,0.22,-0.98,0.05
2017-10-21 11:55:41,29.4,70.5,5.0,0.22,-0.98,-0.08
2017-10-21 11:55:42,29.4,70.5,5.0,0.06,-1.00,-0.07
2017-10-21 11:55:42,29.4,70.5,5.0,0.14,-0.97,-0.08
2017-10-21 11:55:43,29.4,70.5,5.0,0.18,-1.00,0.11
2017-10-21 11:55:43,29.4,70.5,5.0,0.35,-0.96,0.38
2017-10-21 11:55:44,29.4,70.5,6.0,0.22,-1.04,0.15
2017-10-21 11:55:44,29.4,70.5,5.0,0.13,-0.98,-0.13
2017-10-21 11:55:45,29.4,70.5,5.0,0.20,-0.97,0.51
2017-10-21 11:55:45,29.4,70.5,5.0,0.12,-1.00,-0.05
2017-10-21 11:55:46,29.4,70.5,5.0,0.48,-0.58,0.36
2017-10-21 11:55:46,29.4,70.5,5.0,0.48,-0.80,0.33
2017-10-21 11:55:47,29.4,70.5,5.0,0.17,-0.96,-0.13
2017-10-21 11:55:47,29.4,70.5,5.0,0.14,-1.21,0.41
2017-10-21 11:55:48,29.4,70.5,5.0,0.06,-0.99,0.01
2017-10-21 11:55:48,29.4,70.5,5.0,0.06,-1.00,-0.05
2017-10-21 11:55:49,29.4,70.5,5.0,0.00,-0.97,0.24
2017-10-21 11:55:49,29.4,70.5,5.0,0.09,-1.00,-0.03
2017-10-21 11:55:50,29.4,70.5,5.0,0.09,-1.00,0.02
2017-10-21 11:55:50,29.4,70.5,5.0,0.08,-0.99,-0.02
2017-10-21 11:55:51,29.4,70.5,5.0,0.11,-1.00,0.00
2017-10-21 11:55:51,29.4,70.5,5.0,0.09,-0.99,-0.03
2017-10-21 11:55:52,29.4,70.5,5.0,0.10,-1.00,-0.01
2017-10-21 11:55:52,29.4,70.5,5.0,0.04,-1.01,0.01
2017-10-21 11:55:53,29.4,70.5,5.0,0.12,-1.00,-0.02
2017-10-21 11:55:53,29.4,70.5,5.0,0.16,-1.00,-0.05
2017-10-21 11:55:54,29.4,70.5,5.0,0.08,-0.98,-0.10
2017-10-21 11:55:54,29.4,70.5,5.0,0.10,-0.89,0.27
2017-10-21 11:55:55,29.4,70.6,5.0,-0.28,-1.08,-0.17
2017-10-21 11:55:55,29.4,70.6,5.0,0.14,-0.97,-0.12
2017-10-21 11:55:56,29.4,70.6,5.0,0.64,-0.50,0.41
2017-10-21 11:55:56,29.4,70.6,5.0,-0.11,-1.01,0.14
2017-10-21 11:55:57,29.4,70.6,5.0,0.13,-0.99,-0.02
2017-10-21 11:55:57,29.4,70.6,5.0,0.81,-0.87,0.39
2017-10-21 11:55:58,29.4,70.6,5.0,0.07,-1.06,0.00
2017-10-21 11:55:58,29.4,70.6,5.0,0.05,-0.98,-0.25
2017-10-21 11:55:59,29.4,70.6,5.0,0.08,-0.99,-0.12
2017-10-21 11:55:59,29.5,70.6,5.0,0.10,-0.98,-0.10
2017-10-21 11:56:00,29.5,70.6,5.0,-0.23,-1.00,-0.12
2017-10-21 11:56:00,29.4,70.6,5.0,0.08,-0.97,-0.16
2017-10-21 11:56:01,29.5,70.6,5.0,0.08,-0.99,-0.14
2017-10-21 11:56:01,29.5,70.6,5.0,0.06,-0.97,-0.23
2017-10-21 11:56:02,29.5,70.6,5.0,0.02,-0.99,-0.16
2017-10-21 11:56:02,29.5,70.6,5.0,0.04,-0.99,-0.16
2017-10-21 11:56:03,29.5,70.6,5.0,0.07,-0.99,-0.11
2017-10-21 11:56:03,29.5,70.6,5.0,0.07,-0.99,-0.17
2017-10-21 11:56:04,29.5,70.6,5.0,-0.02,-0.99,-0.06
2017-10-21 11:56:04,29.5,70.6,5.0,-0.03,-0.99,-0.09
2017-10-21 11:56:05,29.5,70.6,5.0,-0.06,-0.99,-0.10
2017-10-21 11:56:05,29.5,70.6,5.0,-0.04,-0.99,-0.14
2017-10-21 11:56:06,29.5,70.6,5.0,-0.07,-0.99,-0.18
2017-10-21 11:56:06,29.5,70.6,5.0,-0.02,-0.97,-0.20
2017-10-21 11:56:07,29.5,70.6,5.0,0.11,-0.99,-0.23
2017-10-21 11:56:07,29.5,70.6,5.0,0.13,-0.76,0.47
2017-10-21 11:56:08,29.5,70.7,5.0,-0.05,-0.99,-0.16
2017-10-21 11:56:08,29.5,70.7,5.0,-0.11,-0.99,-0.15
2017-10-21 11:56:09,29.5,70.7,5.0,-0.11,-0.99,-0.15
2017-10-21 11:56:09,29.5,70.7,5.0,-0.06,-0.99,-0.12
2017-10-21 11:56:10,29.5,70.6,5.0,-0.03,-0.97,-0.24
2017-10-21 11:56:10,29.5,70.6,5.0,-0.02,-0.99,-0.18
2017-10-21 11:56:11,29.5,70.7,5.0,-0.07,-0.97,-0.17
2017-10-21 11:56:11,29.5,70.7,5.0,0.21,-0.85,0.23
2017-10-21 11:56:12,29.5,70.7,5.0,0.05,-1.00,0.00
2017-10-21 11:56:12,29.5,70.6,5.0,0.08,-1.00,0.01
2017-10-21 11:56:13,29.5,70.7,5.0,0.11,-0.99,0.01
2017-10-21 11:56:13,29.5,70.7,5.0,0.15,-0.99,0.03
2017-10-21 11:56:14,29.5,70.7,5.0,0.14,-0.99,0.01
2017-10-21 11:56:14,29.5,70.7,5.0,0.16,-0.98,0.02
2017-10-21 11:56:15,29.5,70.7,5.0,0.18,-0.99,0.02
2017-10-21 11:56:15,29.5,70.7,5.0,0.17,-0.99,0.01
2017-10-21 11:56:16,29.5,70.7,5.0,0.14,-1.00,-0.01
2017-10-21 11:56:16,29.5,70.7,5.0,0.12,-0.99,-0.01
2017-10-21 11:56:17,29.5,70.7,5.0,0.13,-0.98,0.01
2017-10-21 11:56:17,29.5,70.7,5.0,0.19,-1.05,0.06
2017-10-21 11:56:18,29.5,70.7,5.0,0.20,-0.98,0.06
2017-10-21 11:56:18,29.5,70.7,5.0,0.18,-1.01,0.08
